Sweden, Cohort fertility tables, birth orders 1 to 5+
Last modified: 11/01/2018
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1974    25   464    7727   0.06194   0.06008   2273   289   1448   0.18835   0.19974    825     58    708   0.07050   0.08200    117     11    101   0.08878   0.10943     16      4     16   0.17751   0.23929       2     4.12
1974    26   556    7263   0.07960   0.07656   2737   327   1623   0.18799   0.20127   1114     80    939   0.07535   0.08524    175     14    148   0.07665   0.09377     27      6     27   0.18209   0.22901       6     4.21
1974    27   594    6707   0.09270   0.08859   3293   390   1852   0.19975   0.21075   1441     91   1186   0.06777   0.07633    255     23    214   0.09189   0.10641     41      6     41   0.11074   0.14166      12     4.29
1974    28   642    6113   0.11093   0.10510   3887   448   2056   0.20795   0.21780   1831    124   1486   0.07511   0.08331    346     24    282   0.07224   0.08502     64      8     64   0.10270   0.12205      18     4.28
1974    29   670    5470   0.13049   0.12250   4530   523   2251   0.22494   0.23230   2279    139   1810   0.06937   0.07673    469     33    382   0.07609   0.08663     88     12     88   0.11929   0.14181      25     4.29
1974    30   657    4800   0.14685   0.13680   5200   568   2398   0.23244   0.23675   2802    156   2194   0.06497   0.07107    608     34    488   0.06114   0.06881    121     15    121   0.10807   0.12309      38     4.31
1974    31   580    4144   0.15049   0.13996   5856   615   2487   0.24913   0.24737   3370    187   2605   0.06644   0.07190    764     42    610   0.06211   0.06949    154     18    154   0.10517   0.11962      53     4.34
1974    32   507    3564   0.15312   0.14223   6436   605   2452   0.25166   0.24664   3985    204   3033   0.06304   0.06721    951     49    755   0.05947   0.06555    197     22    197   0.09910   0.11156      71     4.36
1974    33   407    3057   0.14265   0.13315   6943   566   2354   0.24889   0.24048   4589    212   3434   0.05862   0.06164   1155     51    909   0.05171   0.05627    246     25    246   0.09145   0.10095      93     4.38
1974    34   330    2650   0.13263   0.12438   7350   478   2195   0.22552   0.21788   5156    219   3788   0.05580   0.05771   1367     51   1070   0.04459   0.04807    297     27    297   0.08412   0.09139     118     4.40
1974    35   276    2320   0.12672   0.11917   7680   429   2046   0.21759   0.20950   5634    217   4048   0.05226   0.05362   1586     57   1237   0.04355   0.04636    349     30    349   0.08023   0.08683     145     4.42
1974    36   213    2044   0.10982   0.10410   7956   353   1894   0.19347   0.18632   6062    204   4260   0.04699   0.04781   1803     56   1397   0.03823   0.04025    406     34    406   0.07849   0.08392     175     4.43
1974    37   152    1831   0.08683   0.08322   8169   255   1754   0.14961   0.14524   6415    163   4409   0.03662   0.03700   2006     51   1544   0.03174   0.03289    462     28    462   0.05840   0.06161     209     4.45
1974    38   125    1679   0.07712   0.07426   8321   203   1651   0.12586   0.12288   6670    136   4500   0.03002   0.03025   2170     45   1656   0.02669   0.02742    513     27    513   0.05017   0.05239     238     4.46
1974    39    91    1554   0.06037   0.05860   8446   143   1573   0.09268   0.09114   6873    103   4567   0.02250   0.02260   2306     37   1747   0.02070   0.02110    558     28    558   0.04846   0.05006     265     4.47
1974    40    75    1463   0.05293   0.05156   8537   104   1521   0.06881   0.06817   7016     70   4607   0.01514   0.01519   2409     27   1814   0.01480   0.01498    595     22    595   0.03543   0.03624     293     4.49
1974    41    47    1387   0.03470   0.03411   8613    62   1493   0.04161   0.04141   7120     46   4641   0.00991   0.00993   2479     18   1856   0.00981   0.00988    622     24    622   0.03807   0.03863     314     4.51
1974    42     .    1340         .         .   8660     .   1478         .         .   7182      .   4657         .         .   2525      .   1884         .         .    641      .    641         .         .     338     4.53
1974    43     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    44     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    45     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    46     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    47     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    48     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    49     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    50     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    51     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    52     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1974    53     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
